element_type,osmid,leisure,geometry,ele,gnis:county_id,gnis:created,gnis:feature_id,gnis:state_id,historic,name,wikidata,barrier,source,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:state,addr:street,description,building,fee,opening_hours,operator,material,artwork_type,tourism,level,wheelchair,memorial,nodes,operator:type,operator:wikidata,operator:short,alt_name,boundary,owner,ownership,protected,protection_title,landuse,surface,wikipedia,garden:type,fence_type,ref:bcrp,address,short_name,loc_name,official_name,name:en,name:lt,website,attraction,email,not:operator:wikidata,dog,alt_name:en,alt_name:wikidata,demolished:building,garden:style,source:date,source:leisure,owner:short,owner:wikidata,park:type,restriction,sport,addr:unit,year_of_construction,surface_1,height,note,leaf_cycle,leaf_type,natural,artist_name,start_date,import,layer,basin,image,wikimedia_commons,survey:date,ways,type,protect_class,phone,operator:alt_name,operator:website,start_date:operator,source:operator,was:landuse
way,457752025,garden,"POLYGON ((-76.5829723 39.3304924, -76.5829655 39.3304999, -76.5828871 39.3305772, -76.5828476 39.3306179, -76.5828082 39.3306644, -76.5827718 39.3307116, -76.5827504 39.3307424, -76.5826648 39.3308628, -76.582596 39.3309716, -76.5825474 39.3310425, -76.5825041 39.3311001, -76.5824648 39.3311458, -76.5824435 39.3311707, -76.5823739 39.3312387, -76.5823334 39.3312736, -76.5823016 39.3313028, -76.5822089 39.3313776, -76.5821729 39.3314029, -76.5821454 39.3314217, -76.5821084 39.3314465, -76.5820682 39.3314696, -76.5820045 39.3315053, -76.5819404 39.331539, -76.5818568 39.3315749, -76.5818039 39.3315954, -76.5816736 39.3316428, -76.5815785 39.3316759, -76.5815066 39.3316979, -76.581389 39.3317283, -76.5812634 39.3317561, -76.5811904 39.3317682, -76.5811304 39.3317752, -76.5809794 39.3317894, -76.5808259 39.3317997, -76.5807245 39.3318065, -76.5806181 39.331817, -76.5804304 39.3318433, -76.580314 39.331866, -76.5802238 39.3318921, -76.5801014 39.33194, -76.5800104 39.3319788, -76.5799576 39.3320058, -76.5799189 39.3320281, -76.579849 39.3320737, -76.5797612 39.3321362, -76.5797082 39.3321834, -76.5796649 39.3322241, -76.5796337 39.3322572, -76.5795901 39.3323075, -76.5795578 39.3323475, -76.5795522 39.3323553, -76.5795521 39.3323588, -76.5795555 39.3323585, -76.5795599 39.3323554, -76.5795663 39.3323478, -76.5795961 39.3323104, -76.5796395 39.3322604, -76.5796705 39.3322275, -76.5797136 39.332187, -76.5797663 39.33214, -76.5798536 39.3320778, -76.5799233 39.3320324, -76.5799617 39.3320102, -76.5800141 39.3319835, -76.5801047 39.3319448, -76.5802267 39.3318971, -76.5803162 39.3318712, -76.5804319 39.3318486, -76.5806192 39.3318225, -76.5807253 39.3318119, -76.5808265 39.3318051, -76.5809802 39.3317948, -76.5811314 39.3317806, -76.5811917 39.3317735, -76.5812651 39.3317614, -76.5813911 39.3317335, -76.581509 39.3317031, -76.5815813 39.331681, -76.5816766 39.3316478, -76.581807 39.3316003, -76.5818601 39.3315797, -76.5819441 39.3315437, -76.5820085 39.3315097, -76.5820724 39.331474, -76.5821128 39.3314508, -76.5821501 39.3314258, -76.5821776 39.331407, -76.5822138 39.3313815, -76.5823069 39.3313065, -76.5823387 39.3312772, -76.5823793 39.3312422, -76.5824493 39.3311739, -76.5824707 39.3311488, -76.5825101 39.331103, -76.5825535 39.3310452, -76.5826023 39.3309741, -76.5826711 39.3308653, -76.5827566 39.3307451, -76.582778 39.3307143, -76.5828142 39.3306673, -76.5828534 39.330621, -76.5828927 39.3305805, -76.582971 39.3305033, -76.5829777 39.330497, -76.5829781 39.3304914, -76.5829723 39.3304924))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4538512104, 4538512169, 4538512170, 4538512171, 4538512172, 4538512173, 4538512174, 4538512175, 4538512176, 4538512177, 4538512178, 4538512179, 4538512180, 4538512181, 4538512182, 4538512183, 4538512184, 4538512185, 4538512186, 4538512187, 4538512188, 4538512189, 4538512190, 4538512191, 4538512192, 4538512193, 4538512194, 4538512195, 4538512196, 4538512197, 4538512198, 4538512199, 4538512200, 4538512201, 4538512202, 4538512203, 4538512204, 4538512205, 4538512206, 4538512207, 4538512208, 4538512209, 4538512210, 4538512211, 4538512212, 4538512213, 4538512214, 4538512215, 4538512216, 4538512217, 4538512218, 4538512219, 4538512220, 4538512221, 4538512321, 4538512320, 4538512319, 4538512318, 4538512317, 4538512316, 4538512315, 4538512314, 4538512313, 4538512312, 4538512311, 4538512310, 4538512309, 4538512308, 4538512307, 4538512306, 4538512305, 4538512304, 4538512303, 4538512302, 4538512301, 4538512300, 4538512299, 4538512298, 4538512297, 4538512296, 4538512295, 4538512294, 4538512293, 4538512292, 4538512291, 4538512290, 4538512289, 4538512288, 4538512287, 4538512286, 4538512285, 4538512284, 4538512283, 4538512282, 4538512281, 4538512280, 4538512279, 4538512278, 4538512277, 4538512276, 4538512275, 4538512274, 4538512273, 4538512106, 4538512105, 4538512104]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,457752026,garden,"POLYGON ((-76.5866742 39.3286989, -76.58667 39.3287021, -76.5866756 39.3287043, -76.5867078 39.3286992, -76.5868064 39.3286909, -76.5869722 39.3286899, -76.5870889 39.3286987, -76.5872585 39.3287223, -76.587399 39.3287497, -76.5875196 39.3287825, -76.5876611 39.3288314, -76.587784 39.3288926, -76.5878603 39.3289386, -76.5879501 39.3289955, -76.5880196 39.3290459, -76.5880246 39.3290461, -76.5880262 39.3290436, -76.5880248 39.3290414, -76.5879548 39.3289914, -76.5878647 39.3289343, -76.5877881 39.3288881, -76.5876645 39.3288266, -76.5875222 39.3287774, -76.587401 39.3287444, -76.58726 39.328717, -76.5870898 39.3286932, -76.5869726 39.3286844, -76.586806 39.3286855, -76.5867067 39.3286938, -76.5866742 39.3286989))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4538512115, 4538512114, 4538512113, 4538512233, 4538512232, 4538512231, 4538512230, 4538512229, 4538512228, 4538512227, 4538512226, 4538512225, 4538512224, 4538512223, 4538512222, 4538512116, 4538512117, 4538512118, 4538512119, 4538512120, 4538512121, 4538512122, 4538512123, 4538512124, 4538512125, 4538512126, 4538512127, 4538512128, 4538512129, 4538512115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,457811918,park,"POLYGON ((-76.5878986 39.3241582, -76.5873796 39.3238189, -76.5869733 39.3242754, -76.5875982 39.3245721, -76.5878986 39.3241582))",,,,,,,Montebello Park,,,,,Baltimore,US,2920,21218,MD,Harford Road,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[4538945293, 4538945292, 3432389885, 4538945291, 4538945293]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,457811964,park,"POLYGON ((-76.5890059 39.328282, -76.5889219 39.3282781, -76.5888357 39.3282517, -76.5886512 39.3281017, -76.5882363 39.3275921, -76.5880934 39.3274629, -76.5880189 39.3274163, -76.588006 39.3273992, -76.5880036 39.327379, -76.5880052 39.3273624, -76.5880094 39.3273447, -76.5880264 39.3273299, -76.5880781 39.3273182, -76.5891702 39.3273317, -76.5891922 39.3273439, -76.5892025 39.3273619, -76.5891293 39.3281956, -76.5890796 39.3282593, -76.5890059 39.328282))",,,,,,,Hillen Triangle,,,,,Baltimore,US,3201,21218,MD,Hillen Road,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[4538945751, 4538945752, 4538945753, 4538945754, 7828192915, 4538945755, 7828192914, 9791531449, 4538945756, 9791531450, 9791531448, 4538945757, 7828192913, 7828192912, 7828192911, 4538945758, 3432390238, 4538945750, 4538945751]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,467679475,park,"POLYGON ((-76.6102882 39.3212812, -76.6102883 39.3209947, -76.6099571 39.3209909, -76.609956 39.3211522, -76.6095979 39.321149, -76.6095977 39.3212704, -76.6097479 39.3212727, -76.6102882 39.3212812))",,,,,,,Harwood Park,,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[4622981436, 9806722647, 4622981438, 4622981439, 4622981440, 4622981441, 4792660297, 4622981436]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,468588986,park,"POLYGON ((-76.6254537 39.2872526, -76.6254472 39.2871763, -76.6253149 39.2871834, -76.6253045 39.2870046, -76.6252604 39.2870227, -76.6252306 39.2870498, -76.625132 39.2870538, -76.6250996 39.2870157, -76.6247195 39.2870097, -76.624678 39.2870016, -76.6246144 39.2870016, -76.624617 39.287096, -76.6246352 39.2871081, -76.6246248 39.2872868, -76.6254537 39.2872526))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4631048316, 4631048317, 4631048318, 4631048319, 4631048320, 4631048321, 4631048322, 4631048323, 4631048324, 4631048325, 4631048326, 4631048327, 4631048328, 4631048329, 4631048316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,484558399,garden,"POLYGON ((-76.612519 39.3238855, -76.6126755 39.3238785, -76.6126634 39.3237372, -76.6125073 39.3237438, -76.612519 39.3238855))",,,,,,,Community Garden,,,,yes,,,,,,,,,,,,,,,,,,"[4773073273, 4773073274, 4773073271, 4773073275, 4773073273]",,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,484559464,park,"POLYGON ((-76.612645 39.3234729, -76.6124751 39.3234793, -76.6124938 39.3236582, -76.6124569 39.3236893, -76.6124623 39.3237469, -76.6126634 39.3237372, -76.612645 39.3234729))",,,,,,,29th Street Community Center Field,,,,,,,,,,,,,,,,,,,,,,"[1393212893, 4773073272, 4773079742, 4773079743, 4773079744, 4773073271, 1393212893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,484566038,park,"POLYGON ((-76.6091044 39.3283524, -76.6085601 39.3283528, -76.6085421 39.3284544, -76.6091054 39.3284573, -76.6091727 39.3284096, -76.6091044 39.3283524))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9523034039, 4773146957, 4773146958, 9523034041, 9523034040, 9523034039]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,486692996,park,"POLYGON ((-76.612851 39.3195075, -76.6124077 39.3195268, -76.6124059 39.3194865, -76.612658 39.3194699, -76.6127412 39.3194429, -76.6128482 39.3194268, -76.612851 39.3195075))",,,,,,,,,,,,Baltimore,,,21218,MD,East 26th Street,,,,,,,,,,,,"[4792660305, 4792660306, 4792660307, 4792660308, 4792660309, 4792660310, 4792660305]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,487440637,park,"POLYGON ((-76.6554765 39.3687501, -76.6553999 39.3687099, -76.6551706 39.3688623, -76.6553872 39.3690163, -76.655233 39.3691806, -76.6551062 39.369094, -76.6549802 39.3690075, -76.6548642 39.3689748, -76.6547904 39.3689743, -76.6546737 39.3690178, -76.6546409 39.3690495, -76.6546395 39.3691205, -76.6547461 39.369205, -76.6547186 39.3692516, -76.6547027 39.3693591, -76.6547939 39.369442, -76.6549656 39.3694545, -76.654947 39.36979, -76.6548154 39.3697945, -76.6548047 39.3701014, -76.6545901 39.3700973, -76.6545478 39.3708752, -76.6543557 39.3708709, -76.6543563 39.3709661, -76.6540239 39.3709564, -76.6540242 39.3710015, -76.6535662 39.3709892, -76.6535049 39.3709499, -76.6535438 39.3708918, -76.653623 39.3708462, -76.6537933 39.3708026, -76.6539328 39.3708099, -76.6540521 39.3708078, -76.6541192 39.3706844, -76.6540575 39.3704854, -76.6539649 39.3703724, -76.6537973 39.3704128, -76.653572 39.3704294, -76.6534178 39.3703475, -76.6533467 39.3702469, -76.6532354 39.3702324, -76.6531181 39.3701899, -76.6531133 39.3700779, -76.6530798 39.3698405, -76.653049 39.3696902, -76.652947 39.3694113, -76.6528317 39.3691728, -76.6527539 39.3688991, -76.6529377 39.3688784, -76.653395 39.3686431, -76.6536216 39.3684264, -76.6537115 39.3683797, -76.6536498 39.3683185, -76.6536444 39.3682221, -76.6535318 39.3680355, -76.6535613 39.3679847, -76.654142 39.3679816, -76.6543874 39.3680168, -76.65461 39.3680728, -76.6548152 39.3681765, -76.6555723 39.3686673, -76.6554765 39.3687501))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4798964051, 4798964052, 6441504199, 4798964053, 4798964054, 6441504198, 4798964055, 4798964056, 4798964057, 6441504197, 6441504196, 6441504195, 6441504194, 6441504193, 4798964058, 4798964059, 4798964060, 4773210923, 4798964061, 4798964062, 4798964063, 4798964064, 4798964065, 4798964066, 4798964067, 4798964068, 4798964069, 6441504215, 6441504214, 6441504213, 6441504212, 6441504211, 6441504210, 6441504209, 6441504208, 6441504207, 6441504206, 6441504205, 6441504204, 6441504203, 6441504202, 6441504201, 6441504244, 6441504242, 6441504243, 6441504241, 6441504308, 6441504240, 6441504239, 6441504238, 6441504237, 4798964086, 6441504236, 6441504235, 6441504234, 6441504233, 6441504232, 6441504231, 6441504230, 6441504229, 6441504200, 4798964051]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491779755,garden,"POLYGON ((-76.6449059 39.3181106, -76.645398 39.3177278, -76.6458982 39.3181128, -76.6454061 39.3184956, -76.6449059 39.3181106))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4838650811, 4838650813, 4838650812, 4838650814, 4838650811]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,492876240,park,"POLYGON ((-76.6266146 39.3100587, -76.6267299 39.3099765, -76.6269243 39.3101355, -76.6266163 39.3101467, -76.6266146 39.3100587))",,,,,,,Douglas R. Morrison Park,,,,,Baltimore,US,1717,21217,MD,Park Avenue,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[4848447453, 4848447454, 4848447451, 4848447452, 4848447453]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rear,,,,,,,,,,,,,,,,,,,,,,,,
way,495023619,park,"POLYGON ((-76.6314769 39.2975395, -76.6316873 39.2973835, -76.631696 39.2973731, -76.6316921 39.297365, -76.6316713 39.2973643, -76.6313121 39.2973755, -76.6312921 39.2973883, -76.6312883 39.2974098, -76.6312935 39.297431, -76.6313084 39.2974472, -76.6314255 39.297537, -76.6314493 39.297542, -76.6314769 39.2975395))",,,,,,,Upton & Harlem,,,,,,,,,,,,,,,,,,,,,,"[4868056193, 4868056192, 9787383236, 9787383237, 9787383238, 4868056191, 4868056190, 4868056189, 9787383239, 4868056188, 4868056187, 9787383235, 4868056193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.imap.maryland.gov/datasets/77c20913139d4534b1aa5c72f18d1cde/explore?location=39.301616%2C-76.637474%2C15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495063326,garden,"POLYGON ((-76.6352914 39.2897673, -76.6352649 39.2892822, -76.6339299 39.2893321, -76.6339494 39.2895412, -76.634997 39.2895092, -76.6350038 39.2896983, -76.6350103 39.2897783, -76.6352914 39.2897673))",,,,,,,Pop! Farm,,,,yes,,,,,,,,,,,,,,,,,,"[4868513910, 4868513909, 4868513908, 4868513907, 4868513906, 3434530078, 3434530077, 4868513910]",,,,,,,,,,,,,community,,,,,,,,,https://www.popfarm.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495768180,park,"POLYGON ((-76.5914064 39.2923606, -76.5913823 39.2919538, -76.5911637 39.2919652, -76.5912173 39.2920212, -76.5911986 39.29207, -76.5911355 39.2920918, -76.5910752 39.29207, -76.5908955 39.2920783, -76.5909143 39.2923731, -76.5914064 39.2923606))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4875005652, 4875005651, 4875005650, 4875005649, 4875005648, 4875005647, 4875005646, 4875005645, 4875005644, 4875005652]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495768187,park,"POLYGON ((-76.5919437 39.2922501, -76.5919097 39.291715, -76.5932383 39.2916644, -76.5932654 39.2920915, -76.5926489 39.2921149, -76.5926558 39.292223, -76.5919437 39.2922501))",,,,,,,Betty Hyatt Community Park,,,,,,,,,,,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[4875005671, 4875005670, 4875005669, 4875005668, 4875005667, 4875005666, 4875005671]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495976827,park,"POLYGON ((-76.614721 39.3097561, -76.6147103 39.3095922, -76.6144908 39.3096008, -76.6145015 39.3097646, -76.614721 39.3097561))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4876916854, 4876916853, 4876916852, 4876916851, 4876916854]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495981967,garden,"POLYGON ((-76.6183549 39.3159999, -76.6183966 39.3159985, -76.6183692 39.3155225, -76.6183276 39.3155239, -76.6183549 39.3159999))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4876984114, 3975204555, 3975204554, 4876984113, 4876984114]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495981968,garden,"POLYGON ((-76.6184515 39.3163755, -76.6183918 39.3163778, -76.6184283 39.3169488, -76.618488 39.3169465, -76.6184515 39.3163755))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3975206511, 4876984115, 4876984116, 3975206515, 3975206511]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495983126,park,"POLYGON ((-76.6122412 39.3161947, -76.6119752 39.3162026, -76.6118899 39.3162294, -76.6117209 39.3162254, -76.6117108 39.3160529, -76.6117488 39.3160379, -76.6118839 39.3160333, -76.6119642 39.3160699, -76.6122353 39.3160627, -76.6122412 39.3161947))",,,,,,,Shady Rest,,,,,,,,,,,,,,,,,,,,,,"[4877003619, 4877003618, 4877003617, 4877003616, 4877003615, 4877003614, 4877003613, 4877003612, 4877003611, 4877003619]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495983128,garden,"POLYGON ((-76.6120047 39.3168523, -76.6119901 39.3166128, -76.6118131 39.3166193, -76.6118278 39.3168587, -76.6120047 39.3168523))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4877004527, 4877004526, 4877004525, 4877004524, 4877004527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495983129,park,"POLYGON ((-76.6113772 39.3164531, -76.6113724 39.3163342, -76.611629 39.3163369, -76.6116393 39.3163622, -76.6116443 39.3164436, -76.6113772 39.3164531))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4877004530, 4877004529, 4877004528, 3434017100, 3434016588, 4877004530]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,503456424,park,"POLYGON ((-76.6189052 39.2922234, -76.6181915 39.2922554, -76.6181561 39.291701, -76.6185767 39.2916818, -76.618578 39.2916966, -76.6187069 39.2916906, -76.6187068 39.2916782, -76.6188614 39.2916653, -76.6189052 39.2922234))",,,,,,,The Meadow,,,,,Baltimore,,200,21201,MD,West Lexington Street,Temporary park set up for outdoor visits to Market Center during COVID19 pandemic,,,,Market Center Merchants Association,,,,,,,"[3434209772, 4937623394, 4937623395, 4937623396, 4937623397, 4937623398, 4937623400, 4937623399, 3434209772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505923285,garden,"POLYGON ((-76.6330818 39.2811434, -76.6329338 39.2810283, -76.6328959 39.2810596, -76.6329884 39.2811332, -76.632993 39.2811298, -76.6330344 39.2811642, -76.6330406 39.2811745, -76.6330818 39.2811434))",,,,,,,Pigtown Food For Thought Community Garden,,,,,Baltimore,US,1172,21230,MD,Carroll Street,,,,,,,,,,,,"[3434488728, 3432401252, 3434458898, 3434458761, 3434458760, 3434458759, 3434488729, 3434488728]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,506242113,park,"POLYGON ((-76.644228 39.3582318, -76.643827 39.3583143, -76.6438371 39.35836, -76.643439 39.3584626, -76.6430178 39.3584537, -76.642999 39.3585251, -76.6433942 39.3586712, -76.6435587 39.3586924, -76.6437303 39.3586456, -76.6438544 39.3586489, -76.6439669 39.3586679, -76.6443578 39.3586009, -76.6442842 39.3584348, -76.644228 39.3582318))",,,,,,,Edgevale Park,,,,private,,,,,,,,,,,,,,,,,,"[4960089047, 4960089046, 4960089045, 4960089044, 4960089043, 4960089042, 4960089041, 4960089040, 4960089039, 4960089038, 4960089037, 4960089036, 4960089035, 4960089047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,507846003,park,"POLYGON ((-76.6288963 39.2861557, -76.6286398 39.2861719, -76.6285415 39.2861782, -76.6284662 39.2861829, -76.6284692 39.2862411, -76.6285019 39.2867249, -76.6284314 39.2867242, -76.6284386 39.2868199, -76.628391 39.2868217, -76.6283762 39.2867407, -76.6282948 39.2865419, -76.6281534 39.2862203, -76.628154 39.2861861, -76.6281539 39.2861712, -76.6281598 39.2861571, -76.6281712 39.2861452, -76.6281868 39.2861366, -76.6282051 39.2861323, -76.6282759 39.2861008, -76.628889 39.2860802, -76.6288963 39.2861557))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4972699966, 10267927280, 10267927281, 4972699965, 10267927283, 4972699964, 4972699963, 4972699962, 10267927278, 10267927279, 4972699961, 10267927277, 10267927258, 10267927273, 10267927274, 10267927275, 10267927276, 10267927259, 4972699960, 4972699959, 4972699966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,507846005,park,"POLYGON ((-76.6287674 39.2887922, -76.6287972 39.2888502, -76.6287594 39.2889201, -76.6283014 39.2889387, -76.6282023 39.2888339, -76.6283778 39.2882821, -76.6284339 39.2880595, -76.6284667 39.2877349, -76.6284448 39.2872727, -76.6285336 39.2871037, -76.6285802 39.2871003, -76.6286239 39.2874621, -76.628538 39.2875692, -76.628589 39.2880978, -76.6285599 39.2882376, -76.6286079 39.28833, -76.6285351 39.2883616, -76.6286325 39.2885421, -76.6287674 39.2887922))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4972699983, 4972699982, 4972699981, 4972699980, 4972699979, 4972699978, 4972699977, 4972699976, 4972699975, 4972699974, 4972699973, 4972699972, 4972699971, 4972699970, 4972699969, 4972699968, 4972699967, 10260604881, 4972699983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,507846033,park,"POLYGON ((-76.6306087 39.2880039, -76.6306311 39.2883915, -76.6298557 39.2884267, -76.6298316 39.2880389, -76.6306087 39.2880039))",,,,,,,Little Lithuania Park,,,,,Baltimore,US,836,21201,MD,Hollins Street,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[4972702977, 4972657550, 4972702976, 3432399812, 4972702977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,507846135,park,"POLYGON ((-76.6282613 39.2852472, -76.6282837 39.2856949, -76.6281826 39.2856984, -76.627873 39.2857161, -76.6278601 39.285713, -76.6278466 39.2857081, -76.6278344 39.2857018, -76.6276066 39.285289, -76.6276048 39.2852802, -76.6276077 39.2852734, -76.6276151 39.2852686, -76.6276528 39.285267, -76.6282613 39.2852472))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4972703518, 4972703517, 10267858053, 4972703516, 10267858058, 10267858059, 10267858060, 10267858057, 10267858056, 10267858055, 4972703515, 10267858054, 4972703518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,507846137,park,"POLYGON ((-76.6275317 39.28467, -76.6275535 39.2849608, -76.6274415 39.2849654, -76.6274267 39.2849566, -76.6274158 39.2849432, -76.6272883 39.284708, -76.6272912 39.2846961, -76.6273016 39.2846881, -76.6273424 39.2846834, -76.6275317 39.28467))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4972703622, 4972703621, 10267858094, 10267858093, 4972703520, 10267858092, 10267858091, 4972703519, 10267858090, 4972703622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,512067293,park,"POLYGON ((-76.6052129 39.3158159, -76.6049306 39.3160831, -76.6045348 39.3158329, -76.6048171 39.3155656, -76.6052129 39.3158159))",,,,,,,Midway Park,,,,,Baltimore,,2226,21218,MD,Kirk Avenue,,,,,,,,,,,,"[5007519624, 1773166452, 5007519625, 5007519626, 5007519624]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,
way,524637577,park,"POLYGON ((-76.6477351 39.2706064, -76.6473417 39.2706385, -76.6468536 39.2704585, -76.6467957 39.2704586, -76.6467904 39.2704473, -76.6468176 39.2704348, -76.6467492 39.2704078, -76.646622 39.2703796, -76.6465729 39.2704011, -76.6465235 39.2703945, -76.646103 39.2702645, -76.6458037 39.2701047, -76.645646 39.2699688, -76.6454813 39.2698542, -76.6455167 39.2698228, -76.6452383 39.2697266, -76.6453662 39.2694758, -76.6449361 39.2693133, -76.6452145 39.2688531, -76.6453291 39.2687238, -76.6455514 39.2689275, -76.6452838 39.2691079, -76.6454919 39.2692958, -76.6457568 39.2691157, -76.645852 39.269203, -76.6461695 39.2694229, -76.6465933 39.269067, -76.6467784 39.2692527, -76.6469952 39.2691132, -76.6471404 39.2691741, -76.647246 39.2692731, -76.6469424 39.2694679, -76.6470315 39.2695573, -76.6473336 39.2693609, -76.6476499 39.2696791, -76.6482573 39.27012, -76.6477351 39.2706064))",,,,,,,Maisel Street Park,,,,,,,1900,,,Maisel Street,,,,,Baltimore City Department of Recreation & Parks,,,,,,,"[5105166865, 5105166866, 5105166868, 7515008372, 7515008371, 5105166869, 5105166854, 7515008370, 7515008369, 7515008368, 7515008367, 7515008366, 7515008365, 7515008364, 7515008363, 7515008362, 7515008361, 7515008360, 7515008359, 7515008358, 7515008357, 7515008356, 7515008355, 7515008354, 7515008353, 7515008352, 7515008351, 5105166859, 5105166861, 5105166860, 5105166857, 5105166858, 5105166855, 5105166856, 5105166870, 5105166867, 5105166865]",public,Q110062922,BCRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
